,bromide_E,bromide_ES_root_dipole,bromide_ES_root_electronic_spatial_extent,bromide_dipole,bromide_electronegativity,acid_E,acid_ES_root_dipole,acid_ES_root_electronic_spatial_extent,acid_ES_root_molar_volume,acid_E_thermal_correction,acid_dipole,acid_electronegativity,acid_hardness,acid_homo_energy,acid_lumo_energy,acid_molar_mass,acid_C1_APT_charge,acid_C1_ES_root_Mulliken_charge,acid_C1_ES_root_NPA_Rydberg,acid_C1_ES_root_NPA_charge,acid_C1_ES_root_NPA_core,acid_C1_NMR_anisotropy,acid_C1_NMR_shift,acid_C1_NPA_core,acid_C1_VBur,acid_C2_APT_charge,acid_C2_ES_root_Mulliken_charge,acid_C2_ES_root_NPA_Rydberg,acid_C2_ES_root_NPA_charge,acid_C2_ES_root_NPA_core,acid_C2_Mulliken_charge,acid_C2_NMR_anisotropy,acid_C2_NMR_shift,acid_C2_NPA_Rydberg,acid_C2_NPA_charge,acid_C2_VBur,acid_O1_APT_charge,acid_O1_ES_root_Mulliken_charge,acid_O1_ES_root_NPA_Rydberg,acid_O1_Mulliken_charge,acid_O1_NMR_anisotropy,acid_O1_NMR_shift,acid_O1_NPA_Rydberg,acid_O1_NPA_charge,acid_O1_NPA_core,acid_O1_VBur,acid_O2_APT_charge,acid_O2_ES_root_Mulliken_charge,acid_O2_ES_root_NPA_Rydberg,acid_O2_ES_root_NPA_charge,acid_O2_ES_root_NPA_core,acid_O2_Mulliken_charge,acid_O2_NMR_anisotropy,acid_O2_NMR_shift,acid_O2_NPA_Rydberg,acid_O2_NPA_charge,acid_O2_NPA_core,acid_O2_VBur,yield
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COc1ccccc1OCC(=O)O,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-648.6815199520444,2.961208450111406,2367.4472498467658,1526.6960248662774,0.1935108937441657,1.7618306585352834,0.1125073853126707,0.1108168288942737,-0.2233242142069445,-0.001690556418397,182.1756,0.4402185201443422,0.1936528370230515,0.0223461779023577,-0.1675353332365052,1.9990156397484768,57.88196686344954,128.98257963060263,1.99902081520354,0.5434794972913537,1.059229316794437,0.1027694113030688,0.0555883541885353,0.8023891853228233,1.999400422187689,0.1165764352599444,94.28661858316929,28.25055691890132,0.0554902389995839,0.8263826915466711,0.5446893348190852,-0.712890000200199,-0.2414097709928145,0.0113485804391074,-0.238829542475482,537.6676442607143,-50.638460654706144,0.0111063979001723,-0.6073540940681117,1.999709720942357,0.4003551310633975,-0.6866488090434729,-0.2007758968382333,0.0109702205144015,-0.7065240925772116,1.9996800928275744,-0.1987444292147508,168.51486744241663,153.26502917526108,0.0108931313747852,-0.7049535708301391,1.9996799281475168,0.4198921079612829,33.2
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CSCCC(NC(=O)OC(C)(C)C)C(=O)O,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-1144.8951431235373,9.618372070588174,5530.772731366704,2261.886865750741,0.3130911781976067,2.3373333466628794,0.1139551596244946,0.1162191020516491,-0.2301742616761438,0.0022639424271544,249.3244,0.2692155471930242,0.0220811863661075,0.0285530301003766,-0.1373858763579485,1.9990385175164775,33.72474601942916,142.73963263388816,1.998960041806244,0.7040653932887516,1.1431394453258958,-0.0251201851680585,0.0543669919082956,0.5496562941647373,1.999322998087052,0.2092457677710287,98.80457111065236,24.97118735264905,0.0604744476275348,0.857568010422158,0.5982580878022704,-0.7428709126914478,-0.3745881860981657,0.0127241625469866,-0.2415740428020641,545.211244160278,-48.51390617914923,0.0106172123922117,-0.6164075162849085,1.999700776211232,0.4202270523182065,-0.7210947421812276,-0.277036458431973,0.0113475337804068,-0.7915052109241286,1.999699361806533,-0.198389415281433,152.19858409858605,156.81626077936434,0.0101154685183885,-0.7091517104473135,1.9996707607452249,0.4688757387180922,2.4
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CSCCC(NC(C)=O)C(=O)O,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-952.0972622519575,8.27831215927984,2732.36811382901,1581.2188883881504,0.2186038620459813,2.3779761168684304,0.1191060166262271,0.1143234619707643,-0.2334294785969914,-0.0047825546554628,191.2446,0.2007154504355529,0.0179526193459663,0.0300821216216047,-0.1276021714500671,1.9990105882549405,30.787470591910047,143.51877976802783,1.9989636048372288,0.6981171285115297,1.0834209280419649,-0.0181517358355648,0.0585462696882729,0.5235728989275783,1.9993405396527129,0.1873357111007479,99.96058373464945,24.49723013867043,0.0572169360103636,0.8601721118201907,0.5706860047579798,-0.7341226872678545,-0.3019636936534675,0.0123794001145995,-0.2445564503682948,549.0045623042736,-53.91597849865647,0.0105389851450466,-0.623037190372097,1.9997099463200192,0.4158140821222348,-0.6898700850218148,-0.241267895924849,0.0107542842272929,-0.7434542658583607,1.999692327748114,-0.182373317760772,166.69064821138673,150.38045778829635,0.0102062953149144,-0.696472968167634,1.999675002985548,0.4080546203024943,14.2
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CSCC[C@H](NC(=O)OC(C)(C)C)C(=O)NCC(=O)O,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-1352.5443180856605,12.648922423361574,8829.825301594206,2864.5022199155355,0.3736920938716747,3.0384772402315057,0.1188078933330177,0.1182713067365831,-0.2370792000696008,-0.0005365865964345,306.37620000000004,0.2134261626388882,0.1179212823089762,0.0213770393599053,-0.3115498505692716,1.999129783787876,38.58151644668658,155.54699846559672,1.9990904156461575,0.5298688523976339,1.1520375469496844,-0.0788419541116229,0.05478566124151,0.5011104728276111,1.9994291484446551,0.1475993279523043,92.07148054219871,28.145211207300665,0.0529183602469646,0.8496865382568204,0.4998144879908256,-0.795229038123658,-0.2959407115318944,0.0140844182962954,-0.2346483101066322,545.4669185554692,-59.29409521491508,0.011016428796595,-0.6037144292752588,1.9997100205979796,0.3483528019351589,-0.7036548732869059,-0.2643475765485272,0.0101216272927432,-0.778149142267392,1.9996997639299208,-0.1944835288347416,167.55691304511376,145.00035872331765,0.0103076951674204,-0.7155278786614593,1.999689902429611,0.4561827324906805,15.9
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.C[C@@H](C(=O)O)N1C(=O)c2ccccc2C1=O,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-778.9227374102387,1.2778526739963243,3442.504412687604,1734.1739960055947,0.2027904596683472,2.645940345015971,0.1844286150640831,0.0955476898135215,-0.2799763048776046,-0.0888809252505615,219.19640000000004,0.2971351583526694,-0.0519913037186425,0.0233362870679705,-0.1480151403753873,1.9990000000000003,34.18919493628168,147.94404963955532,1.9990032285488677,0.6893059390917491,1.101454102824516,0.1912491344785283,0.0572601443236347,0.8550546559922252,1.99933,0.1917566251788865,92.07126389552324,27.66183697309121,0.0573520304440259,0.8617326255481992,0.5746334184859181,-0.7345768460815143,-0.2151067914110428,0.0108125998420701,-0.2242211380064388,556.9751142102893,-60.03891939039049,0.0107161427443357,-0.6034806544129261,1.9997100000000003,0.4086275417763684,-0.7039591850525457,-0.1876141819085224,0.0102209430601955,-0.7010410201785826,1.99968,-0.1934989786454473,164.26760242094377,152.69825692644125,0.0101238572556642,-0.704943372872502,1.99968,0.4266287028749952,7.1
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.C[C@@H](NC(=O)c1ccccc1)C(=O)O,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-666.9319347742875,5.418317148886221,3622.623927098689,1731.8097411429828,0.2134002242952846,2.4488349980527646,0.1517460242718749,0.1110486563288967,-0.2627946806007717,-0.0406973679429782,193.2018,0.283915434464896,-0.0660914263035929,0.0211988979695783,-0.1481955974138899,1.9990085497497592,35.0004667810708,145.5951613537957,1.9989988887225776,0.647089850351263,1.1334568614951794,0.1998598069689438,0.0555746706371314,0.8649695092857147,1.9993027292458383,0.1908790388099615,100.4085663045964,22.993317917301194,0.0556618067944808,0.8662991707266134,0.5353854440649247,-0.747713470869862,-0.2379694292033669,0.0106484057754709,-0.2502814402584379,542.5040091006131,-47.23690772499099,0.0106102445271971,-0.6227355372457054,1.9997100000000003,0.3904802193174234,-0.7366754868263092,-0.1865700739889261,0.0102094242145815,-0.69648212420998,1.9996758455863008,-0.1880286450498924,163.67075117787888,154.87065829982774,0.0101683933693031,-0.6979634106920289,1.9996713617123707,0.3913120083706151,7.2
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.C[C@@H]1CC[C@H](C(=O)O)CN1C(=O)OCc1ccccc1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-936.9866646206668,2.750526465731556,6430.447477772444,2422.0096410357364,0.3475237482971277,2.754377554946325,0.1322570535830201,0.1179993048146745,-0.2502563583976946,-0.0142577487683456,277.3194,-0.0930278341130381,-0.2036076091808656,0.0181699513688662,-0.3689151782857386,1.998921730717008,30.794677921079277,154.06110569985051,1.998922799136775,0.6974901651781886,1.113664978018855,0.2076621186216997,0.0594317411394627,0.8720266263430054,1.9992613732907576,0.2075128279670282,102.4217947628766,23.76981774055213,0.0594426336243997,0.8724054244640473,0.5809331199584884,-0.7424753282863773,-0.2379001338543341,0.0105254654482057,-0.2382924862771914,539.0211560841486,-64.97099758460529,0.0105108969007555,-0.6194766665254641,1.9997031778322532,0.4400753943440392,-0.6985109683564703,-0.1961473371282171,0.010403944863511,-0.7064299295143861,1.999677018740481,-0.1966812900546732,172.11015296874996,147.85661091077677,0.010403944863511,-0.706940533734962,1.999677018740481,0.4171989559571932,6.3
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-1308.6731044969322,4.371788214990021,15211.504476279935,2886.0144513151763,0.5786780498556604,4.204794074594174,0.1396175181817172,0.1104654879247086,-0.2500830061064258,-0.0291520302570085,402.5296000000001,-0.0540712102828302,-0.052955779347586,0.0141703777154346,-0.5488957196298501,1.999055916896271,36.31945504366443,162.82603904691445,1.999055916896271,0.5717526319397787,1.1620592600309034,0.1614801899388395,0.0550759344865108,0.8679067889211126,1.9993354591076329,0.161509447658864,97.2456436443566,24.34934379156632,0.0550729247701598,0.867956187581369,0.5304049391374471,-0.7518033788411602,-0.245862131268011,0.0103376076886067,-0.2460202333195013,544.7255310190728,-59.34344671275937,0.0103376076886067,-0.6272749578275563,1.9997032099409688,0.4375304588907505,-0.7612923884333018,-0.1977680974560962,0.0101476831513834,-0.7044561597024467,1.9996832099409685,-0.1976822539372539,188.7298270679727,144.81159685674356,0.0101475249718943,-0.7043806264161597,1.9996832099409685,0.3611827248415304,0.4
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-1312.2026335463927,2.311122455806755,17547.661947511824,4196.266225330642,0.6521756724947126,3.0287131257988418,0.1212044093049042,0.1399977779620676,-0.2612021872669719,0.0187933686571634,408.577,-0.1095316238078449,0.0196408413683461,0.0164342416628156,-0.4964299722098541,1.9991001528721672,36.14874085552462,159.80468836416065,1.999059984071315,0.5692970429684974,1.1717133525511891,-0.0082087456325442,0.0510561913724966,0.5173948192960587,1.999370119028786,0.142615326340994,101.49899704123273,25.00413154414602,0.0557008745028061,0.8662790104408848,0.5016492124515299,-0.7614162405218557,-0.087971940255021,0.0135742219462046,-0.2414302726095105,522.9623270646568,-72.53628321108368,0.010674995043899,-0.6125035372365389,1.999709981405016,0.3527549585798534,-0.7069181194295159,-0.2005189290427749,0.010806242848117,-0.6722157248247084,1.9997101594413775,-0.209165470016346,181.64671352430372,148.0049265775976,0.0105729625423647,-0.7149606311408774,1.9996899906405257,0.3874948605286547,2.4
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.C[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-1105.4157361110615,2.150740103927887,6584.370700710885,2509.635345322246,0.3771206385968917,4.35476858986323,0.1357405766234908,0.1120128837403967,-0.2477534603638875,-0.023727692883094,320.34439999999995,0.1871672739772908,-0.0355927554514761,0.0227093848952707,-0.1385786502047803,1.998970067673236,38.478643252311024,133.71332658484698,1.998970067673236,0.7267692568248566,0.9385793010727624,0.2242333791256388,0.0613510484153618,0.8504540739252675,1.999279925720617,0.226933530811865,101.56546666570864,26.93475680110594,0.0609230671682572,0.8538681861937604,0.720777006184937,-0.6460148333270526,-0.2404225401798853,0.0110388062631113,-0.2472751775763908,570.304334743244,-66.59594591551048,0.011028770210101,-0.6244106927172108,1.9996999583153945,0.6677802866715569,-0.714540678790985,-0.1929676653675271,0.0102616636379153,-0.7045975048652383,1.9996500618572364,-0.1955918814189753,124.0003989670424,148.00498594054912,0.0102019683134659,-0.7081685621840594,1.9996500618572364,0.5504949402811549,11.6
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.C[C@H](O)CC(=O)O,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-382.219108543204,1.423703787581167,858.5203135997064,970.2019337844446,0.1325608854426553,1.0102275488157586,0.1385719116306898,0.1397568769830594,-0.2783287886137493,0.0011849653523696,104.1054,-0.1559883070467403,-0.0145009272810397,0.0166724730449314,-0.5353996498594832,1.99907,28.446650546481298,149.8179665170544,1.999022022530524,0.566364686196974,1.1229150561073444,0.0142939274859009,0.0514453374436443,0.5194713214656805,1.9993735029186817,0.1660391032313614,94.37000839689888,27.941931918820654,0.0559232911748039,0.8633556776422137,0.5181273098232881,-0.7240923619130717,-0.0788928210519986,0.0139267683873556,-0.2257931266839029,525.5691393316404,-77.1668264370471,0.0107591250518571,-0.598763709087635,1.9997094578576344,0.3556529747556332,-0.7206565394709464,-0.2248587537274064,0.0106106884364722,-0.6948208993940304,1.9997100000000003,-0.2300916480199844,178.76977797523162,149.35556708727643,0.0104591225297967,-0.7342611391226459,1.999687977469476,0.4187206801013275,46.0
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.C[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C(=O)O,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-782.6638700622764,2.2026925151133483,4061.7126002246087,1825.3488777853931,0.2868282004831951,1.0934674244256095,0.1332867525826727,0.1350676740466637,-0.2683544266293365,0.0017809214639909,219.237,0.172210268971971,-0.0066181678081912,0.0286717340443389,-0.1313215986383775,1.998985150653244,18.058886904748707,135.16698156542222,1.9989283329007423,0.7154295767973892,1.0945559187502487,0.0420827299386114,0.0549243818384919,0.5052752962388116,1.999323083323175,0.2128710139892488,101.2475335339441,23.536093697441355,0.0602027129303115,0.8661518322337382,0.5787333035166969,-0.7316890155063243,-0.1877654607166945,0.013416485150517,-0.2522273706046021,541.9762811878977,-47.64478857052053,0.010724520938119,-0.6262342106586435,1.9997070289859855,0.4246566151010336,-0.7064874677054095,-0.2065084550061791,0.0109108723090536,-0.6925711691765011,1.9996978542157675,-0.183881665091892,166.5875565005896,152.82440454737673,0.0102812526312588,-0.6950119320292323,1.9996683877730017,0.4013371856913696,0.2
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.C[C@H]1CN(C(=O)OC(C)(C)C)CC[C@H]1C(=O)O,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-824.0581176001846,5.1483738480457575,5128.706595279634,2249.566300080909,0.3488396237841413,2.5872527167010464,0.1196432976823357,0.1226351102447694,-0.2422784079271051,0.0029918125624337,243.3022,-0.052169470810806,-0.1420132291083788,0.0231346899038059,-0.3321749582960261,1.998967185855588,20.65143539088353,150.92626828484637,1.99891356050936,0.7218402492895535,1.0905492125121614,0.0114294473653639,0.0579050491534375,0.5070632382708148,1.9992999956003537,0.2078078744650267,100.4191728117624,24.13823547726627,0.0599687711262624,0.8703994245189374,0.5990966792952988,-0.7229851705502922,-0.2511549670451441,0.0132662955781295,-0.2428428880762261,542.7532077831917,-62.51504769819611,0.0103113298100321,-0.6251981510975497,1.999703558879408,0.4639625937574554,-0.7126808060604581,-0.2290574133745065,0.0108495657302205,-0.7208140213285398,1.9997035270128036,-0.1930528130072731,186.022803582092,140.89028989582968,0.0101380793067768,-0.703676868821697,1.999679967343796,0.3940288392458023,14.0
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.Cc1cc(C)n(C(C)CC(=O)O)n1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-610.1967357591896,5.96206079942465,2420.6999055130914,1459.0562486932206,0.2413396676928645,3.377371590055449,0.1158847426929251,0.1245220103304864,-0.2404067530234115,0.0086372676375612,182.2218,-0.1144948541119386,0.0225645155904005,0.0189427102568001,-0.5200428490667244,1.999097548789768,31.543554206151672,153.20561785691467,1.9990291412936527,0.594594255612971,1.0678984664856583,-0.0336791398578349,0.0551688923496733,0.5087893703781784,1.999397506441788,0.1678757294622077,95.25360560043865,29.74414078794165,0.0558972439892906,0.8671884027020808,0.540941571701486,-0.7013726337733814,-0.2118568652948649,0.0141919929999611,-0.2273629552926918,540.9640825032279,-77.38243072793858,0.0107899163154017,-0.5991065177346185,1.9997091530076505,0.3642396634096003,-0.6772963012365962,-0.2519355716516264,0.0106593462870486,-0.7461227125532927,1.999709087817312,-0.2112212074614639,176.7263336389829,145.8929174085633,0.0101975203893676,-0.72337918582127,1.9996890878173117,0.4657791895538242,16.8
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.Cc1ccc(C)c(OCC(=O)O)c1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-612.8284310996493,2.866958060120255,2711.065612582752,1553.0713953589666,0.2169738788898424,0.8185214714502234,0.1186603427414071,0.1096255928634398,-0.228285935604847,-0.0090347498779673,180.20300000000003,0.442344186694719,0.1611611804122682,0.0232889081694534,-0.1778782719554623,1.9990415683973457,51.30088836380536,130.36769635067552,1.9990515683973455,0.5359029826721704,1.0784137797552902,0.0519979273753357,0.0566355413665083,0.7295402274281317,1.999419486600921,0.116415838271845,95.9610528365,27.756851404240017,0.0541120767375333,0.8270802136880693,0.5260085774830006,-0.7236607116130312,-0.2691059829389515,0.0121004678340295,-0.2386649624261012,540.5521494520522,-58.11290627879342,0.0110786713705849,-0.6070251018254482,1.9997113394579176,0.3702764956280734,-0.6795813225472471,-0.2073687104616781,0.0110763707785242,-0.7161432143632753,1.999681255737586,-0.1817281863365713,162.4112129618774,147.48063920208165,0.0109575560427614,-0.6930187456682821,1.9996738509330905,0.4086840572133772,27.4
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.Cc1ccc(OCC(=O)O)c(C)c1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-612.8258604187848,1.7800065736318218,3204.008604653909,1467.187750808621,0.2166946894205278,1.8405693292925247,0.1166716262398575,0.1115657406443617,-0.2282373668842193,-0.0051058855954958,180.20300000000003,0.4543679258665099,0.1430494837858292,0.0213337661478424,-0.1796367148271729,1.9990446719929629,59.37641335043524,129.8680241864291,1.999054671992963,0.5375559054038982,1.1682366862952738,0.1405257782901211,0.053151239970044,0.8189782772506384,1.9994173359964813,0.1540009577347561,90.21030365795542,28.99429601830884,0.0526371961178262,0.8408451176073648,0.4911320985241079,-0.7511490169116273,-0.2414074135424267,0.0115200448284673,-0.2351571068352015,546.1460481636418,-57.810975748023566,0.0112366275760649,-0.6035336802002915,1.9997146663412504,0.3732390448198507,-0.7253493090816578,-0.1996837805471311,0.0106753073263493,-0.7045099634334776,1.99968533365875,-0.1943184615730598,169.44086102323024,151.1241958113051,0.0105972701020935,-0.6995473732259876,1.99968533365875,0.3676567452414639,26.9
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.Cc1ccc(S(=O)(=O)NC(=N)NCCC[C@H](NC(=O)OCc2ccccc2)C(=O)O)cc1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-1881.694238857365,16.429616581762822,21799.569445319456,3454.883069133259,0.5008340058865925,7.010788043041981,0.1473149696209199,0.1053749683071264,-0.2526899379280464,-0.0419400013137935,462.5196000000001,0.2755875358965773,0.0225695319464609,0.0244800019381892,-0.1344301539565279,1.9989699997427728,26.994131810102072,138.8689364907627,1.9989599997438,0.6967434733848761,1.0875630676057866,0.2058701204939152,0.0578199902231491,0.8603400206208922,1.9992600003534693,0.21614891593448,107.4484178440463,23.8775099192208,0.0571499947372824,0.868419976464693,0.6649611823914287,-0.7918304722760856,-0.286917496367074,0.010440002880844,-0.2907675270196811,538.8761547676052,-29.813285257310877,0.0103300034375901,-0.6631795554553717,1.9997000000782248,0.5527046541785572,-0.8848784734069265,-0.2253407300612812,0.0098200021144305,-0.7297497763254798,1.9996400003480763,-0.2304187251455638,167.59355192305182,126.49498721532326,0.0097600024706237,-0.7346297743904784,1.9996400003480763,0.5600993194062693,4.4
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.Cc1ccc(SCC(=O)O)cc1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-896.6132031510441,4.718548120710933,2634.650179850415,1355.4166663081858,0.1850079278027679,1.6499572733596892,0.1328509636259118,0.1061435362834022,-0.238994499909314,-0.0267074273425095,182.2368,-0.0686500348258077,0.0395083059318741,0.0135110955061931,-0.7499931468055442,1.999010407768027,23.75704369553277,153.15732466260653,1.9990470151878343,0.5464728402355782,1.016175250836735,0.148881672817541,0.0562097005684243,0.8256642136647087,1.9993466074198072,0.1482277945572331,94.83107810778768,29.801145560375247,0.0567415125202399,0.8440870361630989,0.5456129190826383,-0.6603227216550245,-0.2145010045832946,0.0109615619186803,-0.2301605351473411,553.8027999448738,-81.98903922050573,0.0109576962745023,-0.6005569492274496,1.999700212598492,0.4091235686432524,-0.6811829084918222,-0.2048169196291814,0.0108296874035758,-0.7088148634122062,1.999680212598492,-0.1984102532738125,180.9757615344364,149.3571096664444,0.0110518595682967,-0.7053568182724612,1.99968,0.4019403213773792,10.0
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.Cc1cccc(C)c1CC(=O)O,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-537.740661,1.57445,2049.2757,1568.045,0.212289,1.49185,0.131145,0.115825,-0.24697,-0.01532,164.2036,-0.0899605,0.0699395,0.01735,-0.56363,1.99905,25.5005,158.16795000000002,1.99903,0.6203980490874764,1.0941505,0.143627,0.0565849999999999,0.828635,1.99933,0.168412,93.7559,27.5223,0.05572,0.87326,0.5599433606041535,-0.7224630000000001,-0.252668,0.01106,-0.2411805,497.6315,-66.03165,0.01071,-0.6152949999999999,1.9997,0.4050896790434235,-0.6774685,-0.202701,0.01061,-0.71798,1.99968,-0.1958445,180.5799,146.14395000000002,0.01044,-0.711885,1.99968,0.4310100692259282,0.1
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.Cc1ccccc1COCC(=O)O,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-612.817388255969,1.99129599776899,3115.452183023285,1451.228433235599,0.2177455108443978,1.7682649368392356,0.1267663837689837,0.119607744070615,-0.2463741278395987,-0.0071586396983686,180.20300000000003,0.4635082795934651,0.1643339281606343,0.0231358936186455,-0.1704545001687422,1.9990719434600317,69.02792393152319,128.5936000186519,1.9990696609315544,0.5207662701102663,1.0988547310975303,0.1218057491694913,0.0535886807799405,0.8280909609725993,1.9994108296211053,0.1226041405596443,94.1617981315072,26.60859985459604,0.0533520764603492,0.8285853220922188,0.5210266984639351,-0.7383651598680329,-0.2379582884996002,0.011247294163917,-0.2369637563291066,546.568532089799,-61.56471466569412,0.011239786353446,-0.6111674027517862,1.999711973973623,0.4165343070593708,-0.7474511860952897,-0.1992603330619664,0.0107069821587544,-0.7061992745915278,1.9996822825284768,-0.1992318484027377,175.00505102777703,153.4776587983915,0.0107048629879417,-0.7061445870856867,1.9996822825284768,0.3706409445706924,33.0
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.Cc1ccccc1OCC(=O)O,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-573.5991724937206,2.547253988810516,2300.0093354026008,1441.1399443038176,0.1878152088057837,1.355497477451943,0.120549744127509,0.1117057242765686,-0.2322554684040776,-0.0088440198509404,166.17619999999997,0.4491016319204705,0.1531214976307194,0.0228787294329314,-0.1786310787773688,1.999042561074414,54.31074690452425,131.00352674138048,1.999052561074414,0.5333953472524046,1.1045643364340578,0.0618389017831345,0.0561131101447637,0.7323685631734879,1.999424232810096,0.1249036496658831,93.10510623910324,28.690667601174397,0.0537523253053278,0.828582819896452,0.5206967157390837,-0.7275931909027494,-0.2634717422387218,0.0121126975821155,-0.2329121464607857,549.9090449489507,-60.56005519554887,0.0111615377948302,-0.6015735884079786,1.9997118687144797,0.3759286043529005,-0.6995028029296557,-0.211462858484552,0.0110093666073601,-0.7172441407517871,1.9996835171861644,-0.1887997180559801,166.0863074868718,149.75623360742577,0.0108316384623495,-0.6971527086595322,1.9996814549384536,0.3936224795237724,6.3
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.Cc1ccnn1CC(=O)O,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-492.506116,9.3779,1432.6726,1253.4585,0.152666,2.8341,0.12428,0.12034,-0.24462,-0.00394,140.1414,0.230039,0.142427,0.02158,-0.32017,1.99915,50.644,144.162,1.99911,0.5601006922592826,1.112318,-0.096443,0.05534,0.49097,1.99944,0.149825,90.5694,29.5708,0.05357,0.85119,0.5298930144745123,-0.699348,-0.399005,0.01171,-0.224007,557.8478,-64.38445,0.01101,-0.60033,1.99971,0.4262901195720579,-0.750612,-0.275311,0.01121,-0.77444,1.9997,-0.198394,173.7096,154.4295,0.0103,-0.70422,1.99968,0.3564348646947766,26.0
